Year,Country,Contestant,Song,Place,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
2019,Malta,Michela,Chameleon,14th,51FonRnKwkcXS6e0qwpEeY,0.7140000000000001,0.696,10.0,-3.72,0.0,0.0728,0.278,0.0,0.175,0.853,98.046
2019,Albania,Jonida Maliqi,Ktheju tokës,17th,7p83db7oriaCul8WzoLr6f,0.531,0.611,1.0,-5.119,1.0,0.0387,0.0162,0.0,0.11,0.597,115.05799999999999
2019,Czech Republic,Lake Malawi,Friend of a Friend,11th,2U7Zc6NrWQgUWdBAIFrzdI,0.7020000000000001,0.7390000000000001,9.0,-4.891,0.0,0.0588,0.26899999999999996,1.93e-06,0.0728,0.41,105.98299999999999
2019,Germany,S!sters,Sister,25th,,,,,,,,,,,,
2019,Russia,Sergey Lazarev,Scream,3rd,,,,,,,,,,,,
2019,Denmark,Leonora,Love Is Forever,12th,43k9g3vEP8z0qgkoyHjWV3,0.733,0.42,1.0,-4.604,1.0,0.0323,0.5760000000000001,0.0,0.0682,0.794,136.03
2019,San Marino,Serhat,Say Na Na Na,19th,1QiX3OmiJ3AyClandLJoEj,0.6759999999999999,0.922,1.0,-4.754,0.0,0.0763,0.000571,0.000153,0.361,0.742,118.03200000000001
2019,North Macedonia,Tamara Todevska,Proud,7th,,,,,,,,,,,,
2019,Sweden,John Lundvik,Too Late For Love,5th,6kIdjk3D8XxA2UafE0THGK,0.401,0.746,0.0,-4.155,1.0,0.0734,0.19699999999999998,0.0,0.0657,0.41700000000000004,104.25200000000001
2019,Slovenia,Zala Kralj & Gašper Šantl,Sebi,15th,,,,,,,,,,,,
2019,Cyprus,Tamta,Replay,13th,,,,,,,,,,,,
2019,The Netherlands,Duncan Laurence,Arcade,1st,1Xi84slp6FryDSCbzq4UCD,0.45,0.32899999999999996,9.0,-12.603,0.0,0.0441,0.818,0.00109,0.135,0.266,71.884
2019,Greece,Katerine Duska,Better Love,21st,0QvJ5pNWlnMiLIxr7M6t3N,0.369,0.685,8.0,-5.19,1.0,0.062,0.006690000000000001,0.0,0.0923,0.353,176.08
2019,Israel,Kobi Marimi,Home,23rd,,,,,,,,,,,,
2019,Norway,KEiiNO,Spirit in the Sky,6th,7B7O5jgFpWfc9orZw6FN4K,0.61,0.754,9.0,-6.468999999999999,0.0,0.0585,0.135,0.0,0.107,0.35700000000000004,121.95200000000001
2019,United Kingdom,Michael Rice,Bigger Than Us,26th,45VugoW5rHn10hloUhEPcV,0.519,0.545,0.0,-8.124,1.0,0.0345,0.0146,0.0,0.0861,0.568,82.025
2019,Iceland,Hatari,Hatrið mun sigra,10th,1JBqLoGfH1LnGTE0wzAatU,0.569,0.672,4.0,-9.721,0.0,0.0755,0.0008039999999999999,1.56e-05,0.0902,0.48200000000000004,109.91799999999999
2019,Estonia,Victor Crone,Storm,20th,,,,,,,,,,,,
2019,Belarus,ZENA,Like It,24th,,,,,,,,,,,,
2019,Azerbaijan,Chingiz,Truth,8th,,,,,,,,,,,,
2019,France,Bilal Hassani,Roi,16th,5PBSQUx6KNuKN4nLT21EKy,0.5489999999999999,0.669,6.0,-6.7379999999999995,0.0,0.0388,0.212,0.0,0.121,0.5429999999999999,140.075
2019,Italy,Mahmood,Soldi,2nd,4szQkW1CDHqbRZGltXJdd3,0.7290000000000001,0.589,3.0,-9.871,0.0,0.0483,0.0361,0.0,0.305,0.349,95.065
2019,Serbia,Nevena Božović,Kruna,18th,0D0yCWxBoaQb55KN3xtvpS,0.2,0.47600000000000003,8.0,-6.4110000000000005,0.0,0.0305,0.21,0.0,0.126,0.162,158.483
2019,Switzerland,Luca Hänni,She Got Me,4th,19n68Fcyr7LCfDCKdscjLI,0.6629999999999999,0.755,11.0,-5.896,0.0,0.0516,0.0577,1.01e-05,0.0796,0.479,97.045
2019,Australia,Kate Miller-Heidke,Zero Gravity,9th,4m5FlWpaOri9OrDUj1EoTg,0.45899999999999996,0.539,6.0,-2.415,1.0,0.0413,0.57,3.42e-06,0.413,0.258,131.504
2019,Spain,Miki,La Venda,22nd,,,,,,,,,,,,
2018,Ukraine,MELOVIN,Under The Ladder,17th,1wPd8pG0VVlffxSuJEV8ko,0.573,0.746,10.0,-6.272,0.0,0.0392,0.00246,2.61e-05,0.10300000000000001,0.47100000000000003,139.94899999999998
2018,Spain,Amaia y Alfred,Tu Canción,23rd,,,,,,,,,,,,
2018,Slovenia,Lea Sirk,"Hvala, ne!",22nd,28J9JZ6boWgzviW7Ut3TMN,0.813,0.595,1.0,-8.471,1.0,0.0475,0.0148,0.000164,0.1,0.359,140.066
2018,Lithuania,Ieva Zasimauskaitė,When We're Old,12th,5vFiuwlEfEcEwPvS5e1icS,0.35700000000000004,0.262,10.0,-12.828,1.0,0.0375,0.8420000000000001,0.007940000000000001,0.142,0.0804,179.09099999999998
2018,Austria,Cesár Sampson,Nobody But You,3rd,,,,,,,,,,,,
2018,Estonia,Elina Nechayeva,La Forza,8th,32GxSibwrYAGW4ZZ45CGHA,0.23199999999999998,0.597,2.0,-8.256,0.0,0.0413,0.495,1.58e-06,0.26899999999999996,0.262,93.90299999999999
2018,Norway,Alexander Rybak,That's How You Write A Song,15th,4ixnY07lxMziatNqonUB8d,0.7609999999999999,0.78,5.0,-9.519,0.0,0.05,0.11900000000000001,3.62e-06,0.0575,0.9009999999999999,104.01899999999999
2018,Portugal,Cláudia Pascoal,O Jardim,26th,6PV9CN9a7wHYPQvlXqkWwM,0.503,0.314,10.0,-10.411,1.0,0.0361,0.843,8.34e-06,0.275,0.0967,120.42200000000001
2018,United Kingdom,SuRie,Storm,24th,,,,,,,,,,,,
2018,Serbia,Sanja Ilić & Balkanika,Nova Deca,19th,,,,,,,,,,,,
2018,Germany,Michael Schulte,You Let Me Walk Alone,4th,07qlsG6DYRLBbovwca9Vbr,0.451,0.27899999999999997,11.0,-9.953,1.0,0.03,0.7829999999999999,0.0,0.10300000000000001,0.424,74.786
2018,Albania,Eugent Bushpepa,Mall,11th,,,,,,,,,,,,
2018,France,Madame Monsieur,Mercy,13th,,,,,,,,,,,,
2018,Czech Republic,Mikolas Josef,Lie To Me,6th,,,,,,,,,,,,
2018,Denmark,Rasmussen,Higher Ground,9th,,,,,,,,,,,,
2018,Australia,Jessica Mauboy,We Got Love,20th,7kqujRWNEBhrpYt0eV0uw5,0.606,0.82,7.0,-4.227,1.0,0.0731,0.00426,0.0,0.226,0.298,113.99
2018,Finland,Saara Aalto,Monsters,25th,,,,,,,,,,,,
2018,Bulgaria,EQUINOX,Bones,14th,,,,,,,,,,,,
2018,Moldova,DoReDoS,My Lucky Day,10th,0ThWw4Mty8Sb0mzaXyFvt8,0.735,0.8740000000000001,11.0,-4.891,0.0,0.0709,0.008159999999999999,1.61e-06,0.325,0.818,122.00200000000001
2018,Sweden,Benjamin Ingrosso,Dance You Off,7th,0s3P5PImfDZYWIseR3b39D,0.73,0.6920000000000001,8.0,-5.432,1.0,0.0695,0.10400000000000001,5.42e-06,0.106,0.76,109.08
2018,Hungary,AWS,Viszlát Nyár,21st,5hC0zQNulh7R4R8pM6gCJ9,0.345,0.937,3.0,-3.517,0.0,0.0583,3.4200000000000005e-05,0.0,0.133,0.42700000000000005,164.023
2018,Israel,Netta,TOY,1st,6n2eIfLj0wOOUkUfNmYzlh,0.7859999999999999,0.7120000000000001,3.0,-5.349,0.0,0.0677,0.0696,0.0,0.23600000000000002,0.795,130.144
2018,The Netherlands,Waylon,Outlaw In 'Em,18th,1Ryw2NPudgM1SRGZx91RbL,0.583,0.875,11.0,-6.01,0.0,0.0502,0.0608,0.0,0.341,0.726,86.992
2018,Ireland,Ryan O'Shaughnessy,Together,16th,,,,,,,,,,,,
2018,Cyprus,Eleni Foureira,Fuego,2nd,4TwWOcvjY1qt3QJvtveAGm,0.586,0.7390000000000001,11.0,-4.584,0.0,0.105,0.0558,0.0,0.579,0.522,101.03299999999999
2018,Italy,Ermal Meta e Fabrizio Moro,Non Mi Avete Fatto Niente,5th,,,,,,,,,,,,
2017,Israel,IMRI,I Feel Alive,23rd,0uvCOD3I7rr86UEQfXXijF,0.649,0.665,0.0,-6.382000000000001,0.0,0.0405,0.289,0.0,0.0693,0.46399999999999997,125.03
2017,Poland,Kasia Moś,Flashlight,22nd,,,,,,,,,,,,
2017,Belarus,Naviband,Story of My Life,17th,,,,,,,,,,,,
2017,Austria,Nathan Trent,Running On Air,16th,1WpQu8U3quBeGnhpZn0r7N,0.715,0.5429999999999999,9.0,-4.9719999999999995,1.0,0.0334,0.11199999999999999,0.0,0.228,0.5379999999999999,90.007
2017,Armenia,Artsvik,Fly With Me,18th,2m3jN95GjlFt51FeE4a55s,0.5770000000000001,0.802,4.0,-4.908,0.0,0.146,0.7929999999999999,0.0606,0.0834,0.332,180.09
2017,The Netherlands,OG3NE,Lights and Shadows,11th,6xT4IlszcN5bCKlBydmJA8,0.408,0.728,6.0,-5.186,1.0,0.0775,0.225,0.0,0.141,0.51,128.251
2017,Moldova,Sunstroke Project,Hey Mamma,3rd,7IVcRgLe3XIn7OEX1E5BoB,0.833,0.8059999999999999,10.0,-5.946000000000001,0.0,0.113,0.231,0.00944,0.0681,0.64,110.098
2017,Hungary,Joci Pápai,Origo,8th,,,,,,,,,,,,
2017,Italy,Francesco Gabbani,Occidentali's Karma,6th,4UPyr3Tep8idtAmisAu1qs,0.669,0.8320000000000001,10.0,-4.013999999999999,1.0,0.075,0.0424,3.89e-06,0.111,0.5820000000000001,114.046
2017,Denmark,Anja,Where I Am,20th,,,,,,,,,,,,
2017,Portugal,Salvador Sobral,Amar Pelos Dois,1st,3UjSOJ00E1eLMcayBm827Q,0.21,0.0959,5.0,-17.767,1.0,0.0347,0.8540000000000001,0.00355,0.261,0.16699999999999998,175.91400000000002
2017,Azerbaijan,Dihaj,Skeletons,14th,,,,,,,,,,,,
2017,Croatia,Jacques Houdek,My Friend,13th,,,,,,,,,,,,
2017,Australia,Isaiah,Don't Come Easy,9th,2xI4CmkT6Bl4s5b4qggcgU,0.32899999999999996,0.631,2.0,-4.343,1.0,0.0486,0.26,0.0,0.26899999999999996,0.544,155.856
2017,Greece,Demy,This is Love,19th,,,,,,,,,,,,
2017,Spain,Manel Navarro,Do It For Your Lover,26th,1wwcsua0ofpGmmPaTRg1SX,0.6559999999999999,0.768,7.0,-4.117,1.0,0.0512,0.0133,4.94e-06,0.106,0.8809999999999999,169.94
2017,Norway,JOWST,Grab The Moment,10th,7CiatbFJpSnXnbCiVaGlm0,0.693,0.612,4.0,-6.665,0.0,0.0941,0.11699999999999999,0.0,0.0905,0.316,104.014
2017,United Kingdom,Lucie Jones,Never Give Up On You,15th,67bhFQT17Kh4Z7GkyQHGYG,0.41,0.37200000000000005,5.0,-8.181000000000001,1.0,0.0419,0.397,0.0,0.325,0.253,128.437
2017,Cyprus,Hovig,Gravity,21st,,,,,,,,,,,,
2017,Romania,Ilinca ft. Alex Florea,Yodel It!,7th,,,,,,,,,,,,
2017,Germany,Levina,Perfect Life,25th,04yr4MXjMrQZlZlcdqFtgN,0.812,0.6990000000000001,3.0,-5.882000000000001,1.0,0.0473,0.376,0.0,0.127,0.52,124.014
2017,Ukraine,O.Torvald,Time,24th,,,,,,,,,,,,
2017,Belgium,Blanche,City Lights,4th,,,,,,,,,,,,
2017,Sweden,Robin Bengtsson,I Can't Go On,5th,715cD5vOTffsOR3MnNYveJ,0.736,0.6679999999999999,4.0,-4.896,0.0,0.0491,0.0298,1.07e-06,0.142,0.455,109.00299999999999
2017,Bulgaria,Kristian Kostov,Beautiful Mess,2nd,54ibWn7vBabFt6srLwccav,0.408,0.506,0.0,-8.24,0.0,0.0355,0.419,0.0,0.10800000000000001,0.213,125.57600000000001
2017,France,Alma,Requiem,12th,,,,,,,,,,,,
2016,Belgium,Laura Tesoro,What's The Pressure,10th,4d3fHHVvWpwrKK727XE3b1,0.7490000000000001,0.8109999999999999,11.0,-2.6260000000000003,1.0,0.099,0.0228,0.0,0.0696,0.762,117.01
2016,Czech Republic,Gabriela Gunčíková,I Stand,25th,,,,,,,,,,,,
2016,The Netherlands,Douwe Bob,Slow Down,11th,,,,,,,,,,,,
2016,Azerbaijan,Samra,Miracle,17th,,,,,,,,,,,,
2016,Hungary,Freddie,Pioneer,19th,,,,,,,,,,,,
2016,Italy,Francesca Michielin,No Degree Of Separation,16th,60hZOS486h0b6nvykyvR7a,0.28600000000000003,0.777,0.0,-3.661,1.0,0.0424,0.0197,0.0,0.165,0.33899999999999997,149.965
2016,Israel,Hovi Star,Made Of Stars,14th,2VdfyGuvpkm8M20swSPT2P,0.43,0.414,7.0,-6.903,0.0,0.0273,0.619,0.0,0.115,0.361,139.671
2016,Bulgaria,Poli Genova,If Love Was A Crime,4th,1G5qDCiqei7ozj5ku43TuR,0.613,0.8340000000000001,0.0,-5.164,1.0,0.0327,0.0211,0.0,0.225,0.524,110.069
2016,Sweden,Frans,If I Were Sorry,5th,6oDkCmfVcSd9NXAKk1b4Ll,0.735,0.612,5.0,-6.774,1.0,0.0517,0.289,4.1200000000000005e-05,0.10300000000000001,0.395,105.056
2016,Germany,Jamie-Lee,Ghost,26th,,,,,,,,,,,,
2016,France,Amir,J'ai cherché,6th,1lzRxwbdl86iJlYMz48KoD,0.5660000000000001,0.875,1.0,-4.8180000000000005,1.0,0.0444,0.0263,0.0,0.17,0.489,120.061
2016,Poland,Michał Szpak,Color Of Your Life,8th,1XoGbKi6ELlajFlNYtIvK3,0.267,0.8009999999999999,8.0,-4.01,0.0,0.0505,0.28,0.0,0.7040000000000001,0.205,82.81700000000001
2016,Australia,Dami Im,Sound Of Silence,2nd,2b9czDPSLTI88694CIqCy3,0.523,0.818,4.0,-4.062,0.0,0.071,0.344,0.0,0.098,0.32,135.56
2016,Cyprus,Minus One,Alter Ego,21st,,,,,,,,,,,,
2016,Serbia,Sanja Vučić ZAA,Goodbye (Shelter),18th,,,,,,,,,,,,
2016,Lithuania,Donny Montell,I've Been Waiting for This Night,9th,2FuzZfIyH3Hkr84RjV0Hvd,0.48,0.775,9.0,-6.3020000000000005,1.0,0.0353,0.004529999999999999,0.0,0.309,0.609,134.069
2016,Croatia,Nina Kraljić,Lighthouse,23rd,,,,,,,,,,,,
2016,Russia,Sergey Lazarev,You Are The Only One,3rd,6IMHlXaG4aCFWupl9NCZO2,0.632,0.8909999999999999,11.0,-5.376,0.0,0.0687,0.0382,0.0,0.106,0.26899999999999996,127.98299999999999
2016,Spain,Barei,Say Yay!,22nd,7DtnbNXYrv8ldS4xqA87tT,0.635,0.785,5.0,-6.209,0.0,0.0326,0.0154,0.0,0.10400000000000001,0.527,125.00399999999999
2016,Latvia,Justs,Heartbeat,15th,,,,,,,,,,,,
2016,Ukraine,Jamala,1944,1st,2nxTpjhxLXeyBOxYnRnT76,0.809,0.506,3.0,-5.235,1.0,0.0565,0.596,0.00728,0.24,0.47,120.012
2016,Malta,Ira Losco,Walk On Water,12th,,,,,,,,,,,,
2016,Georgia,Nika Kocharov and Young Georgian Lolitaz,Midnight Gold,20th,,,,,,,,,,,,
2016,Austria,ZOË,Loin d'ici,13th,5lOZLQnj1NRMFW22ojsMjk,0.6629999999999999,0.5479999999999999,7.0,-7.111000000000001,1.0,0.0324,0.483,0.0,0.10099999999999999,0.502,147.901
2016,United Kingdom,Joe and Jake,You're Not Alone,24th,,,,,,,,,,,,
2016,Armenia,Iveta Mukuchyan,LoveWave,7th,4EAR7a3MTuT6o54KlNmxMf,0.534,0.7190000000000001,5.0,-7.718,0.0,0.055,0.0812,5.96e-06,0.11,0.309,119.84700000000001
2015,Slovenia,Maraaya,Here For You,14th,,,,,,,,,,,,
2015,France,Lisa Angell,N'oubliez Pas,25th,4khNyfoM49usoXWeW8KpL0,0.54,0.513,9.0,-5.835,0.0,0.028999999999999998,0.755,0.0,0.102,0.212,126.16
2015,Israel,Nadav Guedj,Golden Boy,9th,6YWFr8BHQrRL4b7RwuqS36,0.716,0.8290000000000001,1.0,-5.37,0.0,0.0615,0.179,0.0,0.0705,0.705,115.03299999999999
2015,Estonia,Elina Born & Stig Rästa,Goodbye To Yesterday,7th,,,,,,,,,,,,
2015,United Kingdom,Electro Velvet,Still In Love With You,24th,4HtQzcTI6wh3Xjj4fAzz2l,0.7509999999999999,0.807,0.0,-4.431,1.0,0.0578,0.0274,0.0,0.0774,0.74,117.012
2015,Armenia,Genealogy,Face The Shadow,16th,,,,,,,,,,,,
2015,Lithuania,Monika Linkytė and Vaidas Baumila,This Time,18th,,,,,,,,,,,,
2015,Serbia,Bojana Stamenov,Beauty Never Lies,10th,0Oe27BTmQBCm24ioA9S50x,0.599,0.7809999999999999,10.0,-9.363999999999999,0.0,0.0316,0.00205,0.24100000000000002,0.35700000000000004,0.43799999999999994,129.025
2015,Norway,Mørland & Debrah Scarlett,A Monster Like Me,8th,,,,,,,,,,,,
2015,Sweden,Måns Zelmerlöw,Heroes,1st,5uSztWifxO3cmeEja82bQs,0.484,0.7909999999999999,7.0,-4.27,1.0,0.0437,0.0738,0.0,0.0491,0.369,124.008
2015,Cyprus,John Karayiannis,One Thing I Should Have Done,22nd,2JmRQyQP78XKWlhAK2Yzml,0.349,0.38299999999999995,3.0,-8.067,1.0,0.0349,0.546,0.0,0.37,0.456,180.32299999999998
2015,Australia,Guy Sebastian,Tonight Again,5th,,,,,,,,,,,,
2015,Belgium,Loïc Nottet,Rhythm Inside,4th,3O2MsMZHCgSbRGEca5ML1N,0.821,0.513,7.0,-5.388,1.0,0.0436,0.0802,0.0,0.067,0.308,90.008
2015,Austria,The Makemakes,I Am Yours,26th,,,,,,,,,,,,
2015,Greece,Maria Elena Kyriakou,One Last Breath,19th,2fBHIfKDD61I5G10SPBOuJ,0.225,0.602,2.0,-7.3839999999999995,0.0,0.0447,0.17800000000000002,0.0,0.409,0.305,68.956
2015,Montenegro,Knez,Adio,13th,,,,,,,,,,,,
2015,Germany,Ann Sophie,Black Smoke,27th,7Jw44GPatR76FwBwVIqdcg,0.608,0.857,1.0,-4.4639999999999995,1.0,0.0899,0.00321,8.25e-05,0.149,0.8109999999999999,172.033
2015,Poland,Monika Kuszyńska,In The Name Of Love,23rd,,,,,,,,,,,,
2015,Latvia,Aminata,Love Injected,6th,1hWgnVgAhxwP2YDLWeh8xh,0.44799999999999995,0.292,7.0,-10.177999999999999,0.0,0.0496,0.122,0.016,0.11900000000000001,0.157,144.41899999999998
2015,Romania,Voltaj,De La Capat/ All Over Again,15th,3MHTqwEVB3fRhlp0Ebwer3,0.5589999999999999,0.595,4.0,-6.075,1.0,0.0275,0.299,0.0,0.11199999999999999,0.161,97.973
2015,Spain,Edurne,Amanecer,21st,,,,,,,,,,,,
2015,Hungary,Boggie,Wars For Nothing,20th,1tZjWXMJhOoi8BUeICyEeM,0.33,0.18100000000000002,2.0,-10.579,1.0,0.0354,0.8390000000000001,0.0,0.18,0.23800000000000002,174.051
2015,Georgia,Nina Sublatti,Warrior,11th,,,,,,,,,,,,
2015,Azerbaijan,Elnur Huseynov,Hour Of The Wolf,12th,3XhbPuJJG3MlAP2exjHoVy,0.483,0.672,2.0,-5.1370000000000005,1.0,0.04,0.0602,4.51e-05,0.306,0.19399999999999998,106.23200000000001
2015,Russia,Polina Gagarina,A Million Voices,2nd,6VlxdfLIfqf7saVOuerWyR,0.43,0.664,7.0,-3.958,1.0,0.0293,0.18,0.0,0.16899999999999998,0.324,76.101
2015,Albania,Elhaida Dani,I'm Alive,17th,,,,,,,,,,,,
2015,Italy,Il Volo,Grande Amore,3rd,4IzDqftkFXUR8G2vaTd3Rb,0.456,0.604,1.0,-6.361000000000001,1.0,0.0294,0.0595,0.000128,0.153,0.154,142.241
2014,Ukraine,Mariya Yaremchuk,Tick - Tock,6th,,,,,,,,,,,,
2014,Belarus,Teo,Cheesecake,16th,4g7dROdE3ceRrBqmXR5TNF,0.804,0.797,1.0,-4.148,0.0,0.0675,0.17800000000000002,0.0,0.0731,0.894,95.02799999999999
2014,Azerbaijan,Dilara Kazimova,Start A Fire,22nd,,,,,,,,,,,,
2014,Iceland,Pollapönk,No Prejudice,15th,6ZAi2xX3hauYCgr1QS21h3,0.7070000000000001,0.9309999999999999,7.0,-5.374,1.0,0.0897,0.11,0.0,0.262,0.762,108.10700000000001
2014,Norway,Carl Espen,Silent Storm,8th,4FaLpfPfxHBPA0LJcSsrYA,0.348,0.201,9.0,-10.911,1.0,0.037000000000000005,0.8640000000000001,2.14e-05,0.1,0.243,74.521
2014,Romania,Paula Seling & OVI,Miracle,12th,,,,,,,,,,,,
2014,Armenia,Aram MP3,Not Alone,4th,,,,,,,,,,,,
2014,Montenegro,Sergej Ćetković,Moj Svijet,19th,1bAMRpm6JOcWrt5CUUOeNw,0.19,0.5820000000000001,0.0,-5.358,0.0,0.0378,0.317,0.0,0.109,0.235,53.31100000000001
2014,Poland,Donatan & Cleo,My Słowianie - We Are Slavic,14th,,,,,,,,,,,,
2014,Greece,Freaky Fortune feat. RiskyKidd,Rise Up,20th,,,,,,,,,,,,
2014,Austria,Conchita Wurst,Rise Like a Phoenix,1st,0fvafkeEoF6Y9gGLK3Wnu3,0.426,0.45,2.0,-8.91,0.0,0.0252,0.0791,0.0,0.127,0.20800000000000002,82.10700000000001
2014,Germany,Elaiza,Is it right,18th,2yexaJabgZ6OBOeYSr6JSy,0.7509999999999999,0.738,7.0,-6.263,0.0,0.0679,0.175,0.0,0.311,0.772,128.001
2014,Sweden,Sanna Nielsen,Undo,3rd,3XhlY1x0LcIyHpZJB1g6WS,0.58,0.493,6.0,-3.53,1.0,0.0383,0.39899999999999997,0.0,0.0829,0.256,121.904
2014,France,TWIN TWIN,Moustache,26th,6ILOO5bZA9x6zanAMO0hKr,0.6559999999999999,0.894,3.0,-5.277,0.0,0.0439,0.00427,3.19e-05,0.0881,0.787,128.0
2014,Russia,Tolmachevy Sisters,Shine,7th,,,,,,,,,,,,
2014,Italy,Emma,La Mia Città,21st,0DkS9GB9fVpgmIY0I87QOJ,0.648,0.9259999999999999,9.0,-4.177,0.0,0.0394,0.0884,0.0,0.0702,0.92,135.91
2014,Slovenia,Tinkara Kovač,Round and round,25th,,,,,,,,,,,,
2014,Finland,Softengine,Something Better,11th,,,,,,,,,,,,
2014,Spain,Ruth Lorenzo,Dancing in the rain,10th,,,,,,,,,,,,
2014,Switzerland,Sebalter,Hunter Of Stars,13th,5pX8S6xCA08WHIbddDnGRP,0.569,0.889,4.0,-4.4319999999999995,0.0,0.0693,0.141,2.62e-05,0.0972,0.92,176.854
2014,Hungary,András Kállay-Saunders,Running,5th,,,,,,,,,,,,
2014,Malta,Firelight,Coming Home,23rd,,,,,,,,,,,,
2014,Denmark,Basim,Cliche Love Song,9th,6r8sLTu4D4k27kmeSoCTzB,0.779,0.838,8.0,-4.078,1.0,0.0552,0.0506,0.0,0.0523,0.711,111.98
2014,The Netherlands,The Common Linnets,Calm After The Storm,2nd,6C2GZHFFO8uXuMYCHiW5Y4,0.6940000000000001,0.391,6.0,-11.089,1.0,0.0303,0.488,0.273,0.12300000000000001,0.382,116.046
2014,San Marino,Valentina Monetta,Maybe (Forse),24th,,,,,,,,,,,,
2014,United Kingdom,Molly,Children of the Universe,17th,,,,,,,,,,,,
2013,France,Amandine Bourgeois,L'enfer Et Moi,23rd,3mwZp69BqdKAkstJQyrcNd,0.551,0.615,1.0,-4.921,0.0,0.0344,0.00762,1.01e-06,0.32799999999999996,0.344,179.953
2013,Lithuania,Andrius Pojavis,Something,22nd,,,,,,,,,,,,
2013,Moldova,Aliona Moon,O Mie,11th,2OQ8r8PyqHRQgP5rZoNk5K,0.621,0.718,2.0,-2.99,0.0,0.0306,0.563,0.0,0.182,0.311,128.02
2013,Finland,Krista Siegfrids,Marry Me,24th,,,,,,,,,,,,
2013,Spain,ESDM,Contigo Hasta El Final (With You Until The End),25th,,,,,,,,,,,,
2013,Belgium,Roberto Bellarosa,Love Kills,12th,0FyoA6hNmCcGN5JKx8Rddp,0.46399999999999997,0.6809999999999999,6.0,-6.572,1.0,0.0347,0.0113,0.0,0.171,0.34700000000000003,132.161
2013,Estonia,Birgit,Et Uus Saaks Alguse,20th,1AyIVywds9OFxkhRXdPQ7j,0.488,0.557,5.0,-6.763,1.0,0.0283,0.34299999999999997,0.0,0.205,0.331,77.919
2013,Belarus,Alyona Lanskaya,Solayoh,16th,1PYaCFko32RUtuSMuQTRAT,0.81,0.91,11.0,-5.104,0.0,0.0468,0.0198,0.0028399999999999996,0.282,0.602,94.98299999999999
2013,Malta,Gianluca,Tomorrow,8th,,,,,,,,,,,,
